Gstin,Month,DelayDays
32ABCDE4650F1Z981,2023-01,-3
32ABCDE4650F1Z981,2023-02,-5
32ABCDE4650F1Z981,2023-03,-3
32ABCDE4650F1Z981,2023-04,1
32ABCDE4650F1Z981,2023-05,1
32ABCDE4650F1Z981,2023-06,4
26ABCDE3090F1Z982,2023-01,-5
26ABCDE3090F1Z982,2023-02,1
26ABCDE3090F1Z982,2023-03,-1
26ABCDE3090F1Z982,2023-04,5
26ABCDE3090F1Z982,2023-05,-5
26ABCDE3090F1Z982,2023-06,-1
31ABCDE6071F1Z983,2023-01,-5
31ABCDE6071F1Z983,2023-02,4
31ABCDE6071F1Z983,2023-03,2
31ABCDE6071F1Z983,2023-04,2
31ABCDE6071F1Z983,2023-05,-3
31ABCDE6071F1Z983,2023-06,-3
23ABCDE8043F1Z984,2023-01,-5
23ABCDE8043F1Z984,2023-02,3
23ABCDE8043F1Z984,2023-03,-4
23ABCDE8043F1Z984,2023-04,-1
23ABCDE8043F1Z984,2023-05,5
23ABCDE8043F1Z984,2023-06,4
36ABCDE7058F1Z985,2023-01,5
36ABCDE7058F1Z985,2023-02,-5
36ABCDE7058F1Z985,2023-03,0
36ABCDE7058F1Z985,2023-04,3
36ABCDE7058F1Z985,2023-05,3
36ABCDE7058F1Z985,2023-06,-4
19ABCDE1740F1Z986,2023-01,-5
19ABCDE1740F1Z986,2023-02,5
19ABCDE1740F1Z986,2023-03,3
19ABCDE1740F1Z986,2023-04,-2
19ABCDE1740F1Z986,2023-05,-3
19ABCDE1740F1Z986,2023-06,-1
30ABCDE2719F1Z987,2023-01,-1
30ABCDE2719F1Z987,2023-02,1
30ABCDE2719F1Z987,2023-03,4
30ABCDE2719F1Z987,2023-04,-5
30ABCDE2719F1Z987,2023-05,5
30ABCDE2719F1Z987,2023-06,-2
28ABCDE4596F1Z988,2023-01,-3
28ABCDE4596F1Z988,2023-02,1
28ABCDE4596F1Z988,2023-03,2
28ABCDE4596F1Z988,2023-04,-5
28ABCDE4596F1Z988,2023-05,-1
28ABCDE4596F1Z988,2023-06,-5
14ABCDE2282F1Z989,2023-01,-3
14ABCDE2282F1Z989,2023-02,-3
14ABCDE2282F1Z989,2023-03,-1
14ABCDE2282F1Z989,2023-04,2
14ABCDE2282F1Z989,2023-05,-4
14ABCDE2282F1Z989,2023-06,2
31ABCDE1837F1Z990,2023-01,-2
31ABCDE1837F1Z990,2023-02,-3
31ABCDE1837F1Z990,2023-03,-1
31ABCDE1837F1Z990,2023-04,0
31ABCDE1837F1Z990,2023-05,-3
31ABCDE1837F1Z990,2023-06,1
33ABCDE4703F1Z991,2023-01,5
33ABCDE4703F1Z991,2023-02,0
33ABCDE4703F1Z991,2023-03,-1
33ABCDE4703F1Z991,2023-04,-4
33ABCDE4703F1Z991,2023-05,-1
33ABCDE4703F1Z991,2023-06,1
30ABCDE7169F1Z992,2023-01,-5
30ABCDE7169F1Z992,2023-02,4
30ABCDE7169F1Z992,2023-03,-4
30ABCDE7169F1Z992,2023-04,-3
30ABCDE7169F1Z992,2023-05,-5
30ABCDE7169F1Z992,2023-06,5
10ABCDE4586F1Z993,2023-01,-4
10ABCDE4586F1Z993,2023-02,0
10ABCDE4586F1Z993,2023-03,-5
10ABCDE4586F1Z993,2023-04,-3
10ABCDE4586F1Z993,2023-05,4
10ABCDE4586F1Z993,2023-06,5
32ABCDE7818F1Z994,2023-01,-3
32ABCDE7818F1Z994,2023-02,4
32ABCDE7818F1Z994,2023-03,-1
32ABCDE7818F1Z994,2023-04,0
32ABCDE7818F1Z994,2023-05,5
32ABCDE7818F1Z994,2023-06,-3
34ABCDE6284F1Z995,2023-01,-3
34ABCDE6284F1Z995,2023-02,4
34ABCDE6284F1Z995,2023-03,-1
34ABCDE6284F1Z995,2023-04,2
34ABCDE6284F1Z995,2023-05,4
34ABCDE6284F1Z995,2023-06,-4
23ABCDE8277F1Z996,2023-01,-2
23ABCDE8277F1Z996,2023-02,-3
23ABCDE8277F1Z996,2023-03,3
23ABCDE8277F1Z996,2023-04,-3
23ABCDE8277F1Z996,2023-05,0
23ABCDE8277F1Z996,2023-06,-1
12ABCDE4004F1Z997,2023-01,-1
12ABCDE4004F1Z997,2023-02,-2
12ABCDE4004F1Z997,2023-03,0
12ABCDE4004F1Z997,2023-04,0
12ABCDE4004F1Z997,2023-05,4
12ABCDE4004F1Z997,2023-06,-2
25ABCDE4372F1Z998,2023-01,-3
25ABCDE4372F1Z998,2023-02,-1
25ABCDE4372F1Z998,2023-03,-5
25ABCDE4372F1Z998,2023-04,-5
25ABCDE4372F1Z998,2023-05,-1
25ABCDE4372F1Z998,2023-06,-1
29ABCDE5589F1Z999,2023-01,-1
29ABCDE5589F1Z999,2023-02,-4
29ABCDE5589F1Z999,2023-03,-4
29ABCDE5589F1Z999,2023-04,1
29ABCDE5589F1Z999,2023-05,3
29ABCDE5589F1Z999,2023-06,-3
30ABCDE8830F1Z1000,2023-01,2
30ABCDE8830F1Z1000,2023-02,-3
30ABCDE8830F1Z1000,2023-03,-5
30ABCDE8830F1Z1000,2023-04,4
30ABCDE8830F1Z1000,2023-05,2
30ABCDE8830F1Z1000,2023-06,-1
34ABCDE5129F1Z1001,2023-01,4
34ABCDE5129F1Z1001,2023-02,-2
34ABCDE5129F1Z1001,2023-03,3
34ABCDE5129F1Z1001,2023-04,4
34ABCDE5129F1Z1001,2023-05,4
34ABCDE5129F1Z1001,2023-06,-4
29ABCDE2784F1Z1002,2023-01,4
29ABCDE2784F1Z1002,2023-02,4
29ABCDE2784F1Z1002,2023-03,5
29ABCDE2784F1Z1002,2023-04,4
29ABCDE2784F1Z1002,2023-05,5
29ABCDE2784F1Z1002,2023-06,0
19ABCDE2666F1Z1003,2023-01,-2
19ABCDE2666F1Z1003,2023-02,-3
19ABCDE2666F1Z1003,2023-03,-5
19ABCDE2666F1Z1003,2023-04,4
19ABCDE2666F1Z1003,2023-05,-5
19ABCDE2666F1Z1003,2023-06,-5
24ABCDE3344F1Z1004,2023-01,4
24ABCDE3344F1Z1004,2023-02,-2
24ABCDE3344F1Z1004,2023-03,3
24ABCDE3344F1Z1004,2023-04,0
24ABCDE3344F1Z1004,2023-05,0
24ABCDE3344F1Z1004,2023-06,2
15ABCDE6714F1Z1005,2023-01,-5
15ABCDE6714F1Z1005,2023-02,-4
15ABCDE6714F1Z1005,2023-03,3
15ABCDE6714F1Z1005,2023-04,1
15ABCDE6714F1Z1005,2023-05,-3
15ABCDE6714F1Z1005,2023-06,0
13ABCDE3972F1Z1006,2023-01,-3
13ABCDE3972F1Z1006,2023-02,5
13ABCDE3972F1Z1006,2023-03,2
13ABCDE3972F1Z1006,2023-04,-5
13ABCDE3972F1Z1006,2023-05,4
13ABCDE3972F1Z1006,2023-06,-5
12ABCDE7283F1Z1007,2023-01,5
12ABCDE7283F1Z1007,2023-02,-3
12ABCDE7283F1Z1007,2023-03,2
12ABCDE7283F1Z1007,2023-04,-1
12ABCDE7283F1Z1007,2023-05,-1
12ABCDE7283F1Z1007,2023-06,0
21ABCDE4726F1Z1008,2023-01,-1
21ABCDE4726F1Z1008,2023-02,-5
21ABCDE4726F1Z1008,2023-03,-5
21ABCDE4726F1Z1008,2023-04,2
21ABCDE4726F1Z1008,2023-05,0
21ABCDE4726F1Z1008,2023-06,2
14ABCDE4493F1Z1009,2023-01,-2
14ABCDE4493F1Z1009,2023-02,-1
14ABCDE4493F1Z1009,2023-03,2
14ABCDE4493F1Z1009,2023-04,2
14ABCDE4493F1Z1009,2023-05,2
14ABCDE4493F1Z1009,2023-06,2
17ABCDE9604F1Z1010,2023-01,-4
17ABCDE9604F1Z1010,2023-02,-4
17ABCDE9604F1Z1010,2023-03,5
17ABCDE9604F1Z1010,2023-04,3
17ABCDE9604F1Z1010,2023-05,0
17ABCDE9604F1Z1010,2023-06,-4
19ABCDE8656F1Z1011,2023-01,-5
19ABCDE8656F1Z1011,2023-02,5
19ABCDE8656F1Z1011,2023-03,-2
19ABCDE8656F1Z1011,2023-04,0
19ABCDE8656F1Z1011,2023-05,-2
19ABCDE8656F1Z1011,2023-06,-3
24ABCDE2949F1Z1012,2023-01,-1
24ABCDE2949F1Z1012,2023-02,5
24ABCDE2949F1Z1012,2023-03,-5
24ABCDE2949F1Z1012,2023-04,2
24ABCDE2949F1Z1012,2023-05,-1
24ABCDE2949F1Z1012,2023-06,-3
33ABCDE9239F1Z1013,2023-01,0
33ABCDE9239F1Z1013,2023-02,-1
33ABCDE9239F1Z1013,2023-03,-4
33ABCDE9239F1Z1013,2023-04,-2
33ABCDE9239F1Z1013,2023-05,-3
33ABCDE9239F1Z1013,2023-06,3
20ABCDE3257F1Z1014,2023-01,3
20ABCDE3257F1Z1014,2023-02,-4
20ABCDE3257F1Z1014,2023-03,2
20ABCDE3257F1Z1014,2023-04,-1
20ABCDE3257F1Z1014,2023-05,-2
20ABCDE3257F1Z1014,2023-06,-4
24ABCDE7910F1Z1015,2023-01,-3
24ABCDE7910F1Z1015,2023-02,3
24ABCDE7910F1Z1015,2023-03,1
24ABCDE7910F1Z1015,2023-04,-4
24ABCDE7910F1Z1015,2023-05,-2
24ABCDE7910F1Z1015,2023-06,2
12ABCDE2287F1Z1016,2023-01,3
12ABCDE2287F1Z1016,2023-02,4
12ABCDE2287F1Z1016,2023-03,-4
12ABCDE2287F1Z1016,2023-04,-3
12ABCDE2287F1Z1016,2023-05,-5
12ABCDE2287F1Z1016,2023-06,-1
24ABCDE6433F1Z1017,2023-01,5
24ABCDE6433F1Z1017,2023-02,-3
24ABCDE6433F1Z1017,2023-03,-1
24ABCDE6433F1Z1017,2023-04,4
24ABCDE6433F1Z1017,2023-05,1
24ABCDE6433F1Z1017,2023-06,0
25ABCDE6703F1Z1018,2023-01,-4
25ABCDE6703F1Z1018,2023-02,5
25ABCDE6703F1Z1018,2023-03,-2
25ABCDE6703F1Z1018,2023-04,1
25ABCDE6703F1Z1018,2023-05,5
25ABCDE6703F1Z1018,2023-06,0
17ABCDE8336F1Z1019,2023-01,2
17ABCDE8336F1Z1019,2023-02,4
17ABCDE8336F1Z1019,2023-03,3
17ABCDE8336F1Z1019,2023-04,-5
17ABCDE8336F1Z1019,2023-05,4
17ABCDE8336F1Z1019,2023-06,5
18ABCDE9906F1Z1020,2023-01,2
18ABCDE9906F1Z1020,2023-02,-2
18ABCDE9906F1Z1020,2023-03,4
18ABCDE9906F1Z1020,2023-04,5
18ABCDE9906F1Z1020,2023-05,3
18ABCDE9906F1Z1020,2023-06,0
20ABCDE4734F1Z1021,2023-01,4
20ABCDE4734F1Z1021,2023-02,-1
20ABCDE4734F1Z1021,2023-03,0
20ABCDE4734F1Z1021,2023-04,4
20ABCDE4734F1Z1021,2023-05,-5
20ABCDE4734F1Z1021,2023-06,-1
22ABCDE3369F1Z1022,2023-01,-4
22ABCDE3369F1Z1022,2023-02,2
22ABCDE3369F1Z1022,2023-03,-1
22ABCDE3369F1Z1022,2023-04,-4
22ABCDE3369F1Z1022,2023-05,-5
22ABCDE3369F1Z1022,2023-06,-1
27ABCDE3872F1Z1023,2023-01,2
27ABCDE3872F1Z1023,2023-02,1
27ABCDE3872F1Z1023,2023-03,4
27ABCDE3872F1Z1023,2023-04,-5
27ABCDE3872F1Z1023,2023-05,2
27ABCDE3872F1Z1023,2023-06,1
28ABCDE5407F1Z1024,2023-01,1
28ABCDE5407F1Z1024,2023-02,-2
28ABCDE5407F1Z1024,2023-03,3
28ABCDE5407F1Z1024,2023-04,-2
28ABCDE5407F1Z1024,2023-05,4
28ABCDE5407F1Z1024,2023-06,2
14ABCDE3928F1Z1025,2023-01,-4
14ABCDE3928F1Z1025,2023-02,-2
14ABCDE3928F1Z1025,2023-03,-5
14ABCDE3928F1Z1025,2023-04,4
14ABCDE3928F1Z1025,2023-05,-3
14ABCDE3928F1Z1025,2023-06,-5
16ABCDE5979F1Z1026,2023-01,-1
16ABCDE5979F1Z1026,2023-02,-3
16ABCDE5979F1Z1026,2023-03,-1
16ABCDE5979F1Z1026,2023-04,5
16ABCDE5979F1Z1026,2023-05,4
16ABCDE5979F1Z1026,2023-06,1
15ABCDE9853F1Z1027,2023-01,5
15ABCDE9853F1Z1027,2023-02,-1
15ABCDE9853F1Z1027,2023-03,0
15ABCDE9853F1Z1027,2023-04,4
15ABCDE9853F1Z1027,2023-05,-2
15ABCDE9853F1Z1027,2023-06,-5
33ABCDE4695F1Z1028,2023-01,5
33ABCDE4695F1Z1028,2023-02,5
33ABCDE4695F1Z1028,2023-03,-5
33ABCDE4695F1Z1028,2023-04,1
33ABCDE4695F1Z1028,2023-05,2
33ABCDE4695F1Z1028,2023-06,-1
28ABCDE6266F1Z1029,2023-01,-5
28ABCDE6266F1Z1029,2023-02,-2
28ABCDE6266F1Z1029,2023-03,-3
28ABCDE6266F1Z1029,2023-04,-5
28ABCDE6266F1Z1029,2023-05,-1
28ABCDE6266F1Z1029,2023-06,0
21ABCDE5068F1Z1030,2023-01,4
21ABCDE5068F1Z1030,2023-02,-2
21ABCDE5068F1Z1030,2023-03,1
21ABCDE5068F1Z1030,2023-04,-4
21ABCDE5068F1Z1030,2023-05,-2
21ABCDE5068F1Z1030,2023-06,0
22ABCDE5113F1Z1031,2023-01,-2
22ABCDE5113F1Z1031,2023-02,4
22ABCDE5113F1Z1031,2023-03,-2
22ABCDE5113F1Z1031,2023-04,2
22ABCDE5113F1Z1031,2023-05,4
22ABCDE5113F1Z1031,2023-06,1
35ABCDE5136F1Z1032,2023-01,2
35ABCDE5136F1Z1032,2023-02,0
35ABCDE5136F1Z1032,2023-03,-3
35ABCDE5136F1Z1032,2023-04,5
35ABCDE5136F1Z1032,2023-05,-3
35ABCDE5136F1Z1032,2023-06,4
30ABCDE2187F1Z1033,2023-01,-2
30ABCDE2187F1Z1033,2023-02,3
30ABCDE2187F1Z1033,2023-03,2
30ABCDE2187F1Z1033,2023-04,4
30ABCDE2187F1Z1033,2023-05,1
30ABCDE2187F1Z1033,2023-06,-4
17ABCDE4209F1Z1034,2023-01,-3
17ABCDE4209F1Z1034,2023-02,-5
17ABCDE4209F1Z1034,2023-03,-4
17ABCDE4209F1Z1034,2023-04,2
17ABCDE4209F1Z1034,2023-05,2
17ABCDE4209F1Z1034,2023-06,-2
10ABCDE8279F1Z1035,2023-01,5
10ABCDE8279F1Z1035,2023-02,2
10ABCDE8279F1Z1035,2023-03,1
10ABCDE8279F1Z1035,2023-04,3
10ABCDE8279F1Z1035,2023-05,1
10ABCDE8279F1Z1035,2023-06,1
25ABCDE4358F1Z1036,2023-01,-5
25ABCDE4358F1Z1036,2023-02,-2
25ABCDE4358F1Z1036,2023-03,3
25ABCDE4358F1Z1036,2023-04,1
25ABCDE4358F1Z1036,2023-05,-3
25ABCDE4358F1Z1036,2023-06,2
12ABCDE9910F1Z1037,2023-01,4
12ABCDE9910F1Z1037,2023-02,2
12ABCDE9910F1Z1037,2023-03,1
12ABCDE9910F1Z1037,2023-04,-1
12ABCDE9910F1Z1037,2023-05,-1
12ABCDE9910F1Z1037,2023-06,-3
25ABCDE2449F1Z1038,2023-01,0
25ABCDE2449F1Z1038,2023-02,-4
25ABCDE2449F1Z1038,2023-03,1
25ABCDE2449F1Z1038,2023-04,-5
25ABCDE2449F1Z1038,2023-05,3
25ABCDE2449F1Z1038,2023-06,-5
35ABCDE6775F1Z1039,2023-01,-4
35ABCDE6775F1Z1039,2023-02,1
35ABCDE6775F1Z1039,2023-03,1
35ABCDE6775F1Z1039,2023-04,4
35ABCDE6775F1Z1039,2023-05,1
35ABCDE6775F1Z1039,2023-06,4
16ABCDE8448F1Z1040,2023-01,-5
16ABCDE8448F1Z1040,2023-02,5
16ABCDE8448F1Z1040,2023-03,5
16ABCDE8448F1Z1040,2023-04,-3
16ABCDE8448F1Z1040,2023-05,2
16ABCDE8448F1Z1040,2023-06,0
27ABCDE2301F1Z1041,2023-01,-4
27ABCDE2301F1Z1041,2023-02,5
27ABCDE2301F1Z1041,2023-03,3
27ABCDE2301F1Z1041,2023-04,-4
27ABCDE2301F1Z1041,2023-05,4
27ABCDE2301F1Z1041,2023-06,-2
32ABCDE4394F1Z1042,2023-01,2
32ABCDE4394F1Z1042,2023-02,4
32ABCDE4394F1Z1042,2023-03,-5
32ABCDE4394F1Z1042,2023-04,4
32ABCDE4394F1Z1042,2023-05,-1
32ABCDE4394F1Z1042,2023-06,3
21ABCDE8432F1Z1043,2023-01,5
21ABCDE8432F1Z1043,2023-02,-5
21ABCDE8432F1Z1043,2023-03,1
21ABCDE8432F1Z1043,2023-04,-5
21ABCDE8432F1Z1043,2023-05,-1
21ABCDE8432F1Z1043,2023-06,-4
17ABCDE8591F1Z1044,2023-01,-4
17ABCDE8591F1Z1044,2023-02,-5
17ABCDE8591F1Z1044,2023-03,-3
17ABCDE8591F1Z1044,2023-04,-1
17ABCDE8591F1Z1044,2023-05,5
17ABCDE8591F1Z1044,2023-06,-3
29ABCDE6331F1Z1045,2023-01,-3
29ABCDE6331F1Z1045,2023-02,-4
29ABCDE6331F1Z1045,2023-03,3
29ABCDE6331F1Z1045,2023-04,2
29ABCDE6331F1Z1045,2023-05,1
29ABCDE6331F1Z1045,2023-06,2
15ABCDE5502F1Z1046,2023-01,5
15ABCDE5502F1Z1046,2023-02,-2
15ABCDE5502F1Z1046,2023-03,1
15ABCDE5502F1Z1046,2023-04,5
15ABCDE5502F1Z1046,2023-05,-5
15ABCDE5502F1Z1046,2023-06,4
26ABCDE5038F1Z1047,2023-01,4
26ABCDE5038F1Z1047,2023-02,1
26ABCDE5038F1Z1047,2023-03,-5
26ABCDE5038F1Z1047,2023-04,5
26ABCDE5038F1Z1047,2023-05,3
26ABCDE5038F1Z1047,2023-06,0
34ABCDE8423F1Z1048,2023-01,-1
34ABCDE8423F1Z1048,2023-02,-1
34ABCDE8423F1Z1048,2023-03,-1
34ABCDE8423F1Z1048,2023-04,-5
34ABCDE8423F1Z1048,2023-05,-4
34ABCDE8423F1Z1048,2023-06,-1
20ABCDE5677F1Z1049,2023-01,1
20ABCDE5677F1Z1049,2023-02,3
20ABCDE5677F1Z1049,2023-03,-5
20ABCDE5677F1Z1049,2023-04,-4
20ABCDE5677F1Z1049,2023-05,2
20ABCDE5677F1Z1049,2023-06,-5
36ABCDE4662F1Z1050,2023-01,-3
36ABCDE4662F1Z1050,2023-02,-2
36ABCDE4662F1Z1050,2023-03,0
36ABCDE4662F1Z1050,2023-04,3
36ABCDE4662F1Z1050,2023-05,3
36ABCDE4662F1Z1050,2023-06,-2
27ABCDE4756F1Z1051,2023-01,5
27ABCDE4756F1Z1051,2023-02,5
27ABCDE4756F1Z1051,2023-03,3
27ABCDE4756F1Z1051,2023-04,5
27ABCDE4756F1Z1051,2023-05,-2
27ABCDE4756F1Z1051,2023-06,3
12ABCDE6661F1Z1052,2023-01,-1
12ABCDE6661F1Z1052,2023-02,-2
12ABCDE6661F1Z1052,2023-03,-4
12ABCDE6661F1Z1052,2023-04,-2
12ABCDE6661F1Z1052,2023-05,4
12ABCDE6661F1Z1052,2023-06,2
30ABCDE4005F1Z1053,2023-01,-4
30ABCDE4005F1Z1053,2023-02,-3
30ABCDE4005F1Z1053,2023-03,0
30ABCDE4005F1Z1053,2023-04,2
30ABCDE4005F1Z1053,2023-05,-1
30ABCDE4005F1Z1053,2023-06,-4
16ABCDE7838F1Z1054,2023-01,1
16ABCDE7838F1Z1054,2023-02,-1
16ABCDE7838F1Z1054,2023-03,4
16ABCDE7838F1Z1054,2023-04,2
16ABCDE7838F1Z1054,2023-05,2
16ABCDE7838F1Z1054,2023-06,-4
11ABCDE9265F1Z1055,2023-01,-5
11ABCDE9265F1Z1055,2023-02,4
11ABCDE9265F1Z1055,2023-03,3
11ABCDE9265F1Z1055,2023-04,4
11ABCDE9265F1Z1055,2023-05,-4
11ABCDE9265F1Z1055,2023-06,-1
34ABCDE6742F1Z1056,2023-01,4
34ABCDE6742F1Z1056,2023-02,-1
34ABCDE6742F1Z1056,2023-03,-1
34ABCDE6742F1Z1056,2023-04,1
34ABCDE6742F1Z1056,2023-05,2
34ABCDE6742F1Z1056,2023-06,0
11ABCDE9096F1Z1057,2023-01,-1
11ABCDE9096F1Z1057,2023-02,1
11ABCDE9096F1Z1057,2023-03,-4
11ABCDE9096F1Z1057,2023-04,-5
11ABCDE9096F1Z1057,2023-05,-4
11ABCDE9096F1Z1057,2023-06,5
34ABCDE2861F1Z1058,2023-01,2
34ABCDE2861F1Z1058,2023-02,3
34ABCDE2861F1Z1058,2023-03,-3
34ABCDE2861F1Z1058,2023-04,-5
34ABCDE2861F1Z1058,2023-05,-5
34ABCDE2861F1Z1058,2023-06,-1
10ABCDE4963F1Z1059,2023-01,2
10ABCDE4963F1Z1059,2023-02,1
10ABCDE4963F1Z1059,2023-03,-5
10ABCDE4963F1Z1059,2023-04,0
10ABCDE4963F1Z1059,2023-05,-2
10ABCDE4963F1Z1059,2023-06,-4
11ABCDE2862F1Z1060,2023-01,-3
11ABCDE2862F1Z1060,2023-02,-5
11ABCDE2862F1Z1060,2023-03,1
11ABCDE2862F1Z1060,2023-04,3
11ABCDE2862F1Z1060,2023-05,-1
11ABCDE2862F1Z1060,2023-06,-5
24ABCDE5173F1Z1061,2023-01,5
24ABCDE5173F1Z1061,2023-02,3
24ABCDE5173F1Z1061,2023-03,4
24ABCDE5173F1Z1061,2023-04,5
24ABCDE5173F1Z1061,2023-05,3
24ABCDE5173F1Z1061,2023-06,2
36ABCDE1352F1Z1062,2023-01,0
36ABCDE1352F1Z1062,2023-02,-5
36ABCDE1352F1Z1062,2023-03,-3
36ABCDE1352F1Z1062,2023-04,-5
36ABCDE1352F1Z1062,2023-05,-2
36ABCDE1352F1Z1062,2023-06,-4
16ABCDE1711F1Z1063,2023-01,-3
16ABCDE1711F1Z1063,2023-02,-1
16ABCDE1711F1Z1063,2023-03,1
16ABCDE1711F1Z1063,2023-04,-2
16ABCDE1711F1Z1063,2023-05,4
16ABCDE1711F1Z1063,2023-06,0
13ABCDE6084F1Z1064,2023-01,-1
13ABCDE6084F1Z1064,2023-02,1
13ABCDE6084F1Z1064,2023-03,2
13ABCDE6084F1Z1064,2023-04,-4
13ABCDE6084F1Z1064,2023-05,-5
13ABCDE6084F1Z1064,2023-06,-1
17ABCDE1009F1Z1065,2023-01,-5
17ABCDE1009F1Z1065,2023-02,4
17ABCDE1009F1Z1065,2023-03,-2
17ABCDE1009F1Z1065,2023-04,-4
17ABCDE1009F1Z1065,2023-05,0
17ABCDE1009F1Z1065,2023-06,1
30ABCDE1655F1Z1066,2023-01,-4
30ABCDE1655F1Z1066,2023-02,-5
30ABCDE1655F1Z1066,2023-03,0
30ABCDE1655F1Z1066,2023-04,3
30ABCDE1655F1Z1066,2023-05,1
30ABCDE1655F1Z1066,2023-06,-2
17ABCDE3092F1Z1067,2023-01,5
17ABCDE3092F1Z1067,2023-02,-1
17ABCDE3092F1Z1067,2023-03,1
17ABCDE3092F1Z1067,2023-04,-4
17ABCDE3092F1Z1067,2023-05,2
17ABCDE3092F1Z1067,2023-06,-1
13ABCDE1699F1Z1068,2023-01,-5
13ABCDE1699F1Z1068,2023-02,-3
13ABCDE1699F1Z1068,2023-03,-3
13ABCDE1699F1Z1068,2023-04,5
13ABCDE1699F1Z1068,2023-05,-5
13ABCDE1699F1Z1068,2023-06,2
32ABCDE6616F1Z1069,2023-01,1
32ABCDE6616F1Z1069,2023-02,1
32ABCDE6616F1Z1069,2023-03,-2
32ABCDE6616F1Z1069,2023-04,-3
32ABCDE6616F1Z1069,2023-05,3
32ABCDE6616F1Z1069,2023-06,4
23ABCDE6728F1Z1070,2023-01,5
23ABCDE6728F1Z1070,2023-02,-2
23ABCDE6728F1Z1070,2023-03,-3
23ABCDE6728F1Z1070,2023-04,-2
23ABCDE6728F1Z1070,2023-05,1
23ABCDE6728F1Z1070,2023-06,-2
22ABCDE6420F1Z1071,2023-01,5
22ABCDE6420F1Z1071,2023-02,4
22ABCDE6420F1Z1071,2023-03,-5
22ABCDE6420F1Z1071,2023-04,0
22ABCDE6420F1Z1071,2023-05,-4
22ABCDE6420F1Z1071,2023-06,-4
20ABCDE8549F1Z1072,2023-01,-4
20ABCDE8549F1Z1072,2023-02,-1
20ABCDE8549F1Z1072,2023-03,5
20ABCDE8549F1Z1072,2023-04,-2
20ABCDE8549F1Z1072,2023-05,0
20ABCDE8549F1Z1072,2023-06,1
28ABCDE7289F1Z1073,2023-01,2
28ABCDE7289F1Z1073,2023-02,3
28ABCDE7289F1Z1073,2023-03,-1
28ABCDE7289F1Z1073,2023-04,-2
28ABCDE7289F1Z1073,2023-05,0
28ABCDE7289F1Z1073,2023-06,-4
31ABCDE3798F1Z1074,2023-01,-2
31ABCDE3798F1Z1074,2023-02,-5
31ABCDE3798F1Z1074,2023-03,0
31ABCDE3798F1Z1074,2023-04,-4
31ABCDE3798F1Z1074,2023-05,-2
31ABCDE3798F1Z1074,2023-06,-3
35ABCDE7046F1Z1075,2023-01,-5
35ABCDE7046F1Z1075,2023-02,-2
35ABCDE7046F1Z1075,2023-03,-1
35ABCDE7046F1Z1075,2023-04,2
35ABCDE7046F1Z1075,2023-05,5
35ABCDE7046F1Z1075,2023-06,4
35ABCDE4343F1Z1076,2023-01,-1
35ABCDE4343F1Z1076,2023-02,1
35ABCDE4343F1Z1076,2023-03,-2
35ABCDE4343F1Z1076,2023-04,1
35ABCDE4343F1Z1076,2023-05,1
35ABCDE4343F1Z1076,2023-06,-5
35ABCDE8276F1Z1077,2023-01,-2
35ABCDE8276F1Z1077,2023-02,2
35ABCDE8276F1Z1077,2023-03,-5
35ABCDE8276F1Z1077,2023-04,3
35ABCDE8276F1Z1077,2023-05,-1
35ABCDE8276F1Z1077,2023-06,1
36ABCDE7838F1Z1078,2023-01,-4
36ABCDE7838F1Z1078,2023-02,-3
36ABCDE7838F1Z1078,2023-03,-5
36ABCDE7838F1Z1078,2023-04,-1
36ABCDE7838F1Z1078,2023-05,-1
36ABCDE7838F1Z1078,2023-06,-2
11ABCDE6156F1Z1079,2023-01,-3
11ABCDE6156F1Z1079,2023-02,-5
11ABCDE6156F1Z1079,2023-03,1
11ABCDE6156F1Z1079,2023-04,4
11ABCDE6156F1Z1079,2023-05,4
11ABCDE6156F1Z1079,2023-06,-5
32ABCDE9565F1Z1080,2023-01,-1
32ABCDE9565F1Z1080,2023-02,0
32ABCDE9565F1Z1080,2023-03,-5
32ABCDE9565F1Z1080,2023-04,-3
32ABCDE9565F1Z1080,2023-05,-2
32ABCDE9565F1Z1080,2023-06,3
33ABCDE2789F1Z1081,2023-01,3
33ABCDE2789F1Z1081,2023-02,2
33ABCDE2789F1Z1081,2023-03,2
33ABCDE2789F1Z1081,2023-04,-3
33ABCDE2789F1Z1081,2023-05,-2
33ABCDE2789F1Z1081,2023-06,2
25ABCDE4204F1Z1082,2023-01,2
25ABCDE4204F1Z1082,2023-02,3
25ABCDE4204F1Z1082,2023-03,0
25ABCDE4204F1Z1082,2023-04,-3
25ABCDE4204F1Z1082,2023-05,-3
25ABCDE4204F1Z1082,2023-06,2
18ABCDE1022F1Z1083,2023-01,2
18ABCDE1022F1Z1083,2023-02,1
18ABCDE1022F1Z1083,2023-03,5
18ABCDE1022F1Z1083,2023-04,2
18ABCDE1022F1Z1083,2023-05,1
18ABCDE1022F1Z1083,2023-06,3
29ABCDE5072F1Z1084,2023-01,-3
29ABCDE5072F1Z1084,2023-02,-4
29ABCDE5072F1Z1084,2023-03,-1
29ABCDE5072F1Z1084,2023-04,5
29ABCDE5072F1Z1084,2023-05,4
29ABCDE5072F1Z1084,2023-06,-3
19ABCDE4065F1Z1085,2023-01,-5
19ABCDE4065F1Z1085,2023-02,1
